question_id,question,overlap_count,overlap_rate,total_unique_chunks,multi_chunk_count,trans_chunk_count,multi_only_count,trans_only_count,overlapping_chunks,multi_only_chunks,trans_only_chunks,multi_sources,trans_sources,multi_scores,trans_scores,multi_avg_relevance,trans_avg_relevance,overlapping_avg_relevance,multi_only_avg_relevance,trans_only_avg_relevance,multi_best_chunk_relevance,trans_best_chunk_relevance
Hindi_Q011,अनुशंसित शराब से अधिक पीने के हृदय रोग जोखिम पर क्या प्रभाव होते हैं?,1,0.2,2,5,5,0,1,"['. ( 5.2 ) Interaction with Alcohol: Increased effects of alcohol have been reported. Instruct patients to reduce the amount of alcohol they consume until they know whether varenicline affects them. ( 5.3 ) Accidental Injury: Accidental injuries (e.g., traffic accidents) have been reported. Instruct ']",[],"["". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr""]","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","[9.157910346984863, 9.157910346984863, 9.157910346984863, 9.157910346984863, 9.157910346984863]","[12.372625350952148, 12.547966003417969, 12.547966003417969, 12.547966003417969, 12.547966003417969]",0.6164882183074951,0.6260465979576111,0.6164882183074951,0.0,0.664280116558075,0.6164882183074951,0.664280116558075
Hindi_Q012,पुरुषों और महिलाओं के लिए हृदय रोग के जोखिम को कम करने के लिए पीने के दिशा-निर्देश क्या हैं?,4,0.8,4,5,5,0,0,"['. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate. Control of hi', "". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr"", 'evident coronary heart disease, atorvastatin calcium tablets are indicated to: Reduce the risk of non-fatal myocardial infarction Reduce the risk of fatal and non-fatal stroke Reduce the risk for revascularization procedures Reduce the risk of hospitalization for CHF Reduce the risk of angina 1.2 Hy', '. 1.1 Prevention of Cardiovascular Disease In adult patients without clinically evident coronary heart disease, but with multiple risk factors for coronary heart disease such as age, smoking, hypertension, low HDL-C, or a family history of early coronary heart disease, atorvastatin calcium tablets a']",[],[],"['FDA', 'FDA', 'FDA', 'MedlinePlus (NIH)', 'FDA']","['FDA', 'MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA']","[11.91221809387207, 12.72010612487793, 12.72010612487793, 12.761724472045898, 13.329309463500977]","[15.364938735961914, 15.771636962890625, 16.646486282348633, 16.869964599609375, 16.869964599609375]",0.6119145631790162,0.6119145631790162,0.6129570603370667,0.0,0.0,0.6513757705688477,0.6513757705688477
Hindi_Q013,तनाव प्रबंधन हृदय रोग के जोखिम को कैसे प्रभावित करता है?,2,0.4,2,5,5,0,0,"['WARNINGS: WARNINGS Cardiac Failure Sympathetic stimulation is necessary in supporting circulatory function in congestive heart failure, and beta blockade carries the potential hazard of further depressing myocardial contractility and precipitating more severe failure. In patients with acute myocardi', '. Extreme stress can be a ""trigger"" for a heart attack. Also, some common ways of coping with stress, such as overeating, heavy drinking, and smoking, are bad for your heart. Some ways to help manage your stress include exercise, listening to music, focusing on something calm or peaceful, and medita']",[],[],"['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","[7.853453636169434, 11.25170612335205, 11.25170612335205, 11.345067977905273, 11.345067977905273]","[10.649354934692383, 14.898992538452148, 14.898992538452148, 15.011894226074219, 15.011894226074219]",0.6899368762969971,0.6899368762969971,0.7311694025993347,0.0,0.0,0.7998902797698975,0.7998902797698975
Hindi_Q014,धूम्रपान करने वालों के लिए हृदय रोग के जोखिम को कम करने के लिए क्या अनुशंसित कार्रवाई है?,2,0.4,5,5,5,1,2,"['. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate. Control of hi', '. 1.1 Prevention of Cardiovascular Disease In adult patients without clinically evident coronary heart disease, but with multiple risk factors for coronary heart disease such as age, smoking, hypertension, low HDL-C, or a family history of early coronary heart disease, atorvastatin calcium tablets a']",['. Advise patients to use caution driving or operating machinery or engaging in other potentially hazardous activities until they know how varenicline may affect them. 5.5 Cardiovascular Events A comprehensive evaluation of cardiovascular (CV) risk with varenicline suggests that patients with underly'],"['. Possible treatments may include:Heart-healthy lifestyle changesMedicinesProcedures orsurgeriesCardiac rehabilitationCan heart diseases be prevented?You may be able to lower your risk of certain heart diseases by makingheart-healthy lifestyle changesand managing any other medical conditions you hav', '. Treatment plans for heart disease depend on the type of heart disease you have, how serious your symptoms are, and what other health conditions you have. Possible treatments may include: You may be able to lower your risk of certain heart diseases by makingheart-healthy lifestyle changesand managi']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'MedlinePlus (NIH)', 'MedlinePlus (NIH)']","[7.764214515686035, 7.905050277709961, 7.905050277709961, 7.979440212249756, 7.979440212249756]","[14.056229591369629, 14.347315788269043, 14.347315788269043, 14.63321590423584, 15.569693565368652]",0.49610832929611204,0.5454757273197174,0.5615843832492828,0.4111286997795105,0.5345471948385239,0.588053286075592,0.588053286075592
Hindi_Q015,धूम्रपान छोड़ने का हृदय रोग के जोखिम पर क्या प्रभाव पड़ता है?,2,0.4,4,5,5,1,1,"["". It also adds extra calories, which may cause weight gain. Both of those raise your risk of heart disease. It's best not to drink, but if you do:Have no more than 2 drinks per day if you are a man.Have no more than 1 drink per day if you are a woman.Not smoking.Cigarette smokingraises your blood pr"", '. Iclevia is contraindicated in women over 35 years of age who smoke [ see Contraindications (4) ]. Cigarette smoking increases the risk of serious cardiovascular events from COC use. This risk increases with age, particularly in women over 35 years of age, and with the number of cigarettes smoked. ']","['. In the majority of the reported cases, patients had pre-existing cardiovascular disease and/or other risk factors. Although smoking is a risk factor for MI and CVA, based on temporal relationship between medication use and events, a contributory role of varenicline cannot be ruled out [see Warning']","['INDICATIONS AND USAGE: Use • reduces withdrawal symptoms, including nicotine craving, associated with quitting smoking']","['FDA', 'FDA', 'MedlinePlus (NIH)', 'FDA', 'FDA']","['MedlinePlus (NIH)', 'FDA', 'FDA', 'FDA', 'FDA']","[11.290240287780762, 11.290240287780762, 11.522454261779785, 11.929798126220703, 11.929798126220703]","[15.603233337402344, 15.834816932678223, 15.834816932678223, 16.39234161376953, 16.39234161376953]",0.6319908380508423,0.6331000804901123,0.6306146085262299,0.6256844401359558,0.6284575462341309,0.6473560929298401,0.6473560929298401
Hindi_Q016,हृदय रोग के जोखिम को कम करने के लिए महिलाओं के लिए शराब सेवन के दिशा-निर्देश क्या हैं?,1,0.2,1,5,5,0,0,"['. ( 5.2 ) Interaction with Alcohol: Increased effects of alcohol have been reported. Instruct patients to reduce the amount of alcohol they consume until they know whether varenicline affects them. ( 5.3 ) Accidental Injury: Accidental injuries (e.g., traffic accidents) have been reported. Instruct ']",[],[],"['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[14.037677764892578, 14.037677764892578, 14.037677764892578, 14.037677764892578, 14.037677764892578]","[16.404125213623047, 16.404125213623047, 16.404125213623047, 16.404125213623047, 16.404125213623047]",0.568457305431366,0.568457305431366,0.568457305431366,0.0,0.0,0.568457305431366,0.568457305431366
Hindi_Q017,मेपिवाकेन हाइड्रोक्लोराइड का उपयोग किस लिए किया जाता है?,0,0.0,6,5,5,3,3,[],"['CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Amitriptyline hydrochloride is an antidepressant with sedative effects. Its mechanism of action in man is not known. It is not a monoamine oxidase inhibitor and it does not act primarily by stimulation of the central nervous system. Amitriptyline inhibits', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Verapamil hydrochloride is a calcium ion influx inhibitor (slow-channel blocker or calcium ion antagonist) that exerts its pharmacologic effects by modulating the influx of ionic calcium across the cell membrane of the arterial smooth muscle as well as in', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Naturally occurring glucocorticoids (hydrocortisone and cortisone), which also have salt-retaining properties, are used as replacement therapy in adrenocortical deficiency states. Their synthetic analogs are primarily used for their potent anti-inflammato']","['DESCRIPTION: DESCRIPTION Mepivacaine hydrochloride is 2-Piperidinecarboxamide, N-(2,6-dimethylphenyl)-1-methyl-, monohydrochloride and has the following structural formula: The molecular formula is C 15 H 22 N 2 O HCl. It is a white, crystalline odorless powder, soluble in water, but very resistant ', 'DESCRIPTION: 1.1 DESCRIPTION 4% Lidocaine Hydrochloride Injection, USP is a sterile, nonpyrogenic solution containing lidocaine hydrochloride, anhydrous 40 mg/mL in water for injection. May contain sodium hydroxide and/or hydrochloric acid for pH adjustment. pH 6.5 (5.0 to 7.0). Lidocaine has cardia', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[7.547476768493652, 7.722127437591553, 7.722127437591553, 7.722127437591553, 7.763209342956543]","[7.481938362121582, 7.821700096130371, 8.760525703430176, 8.760525703430176, 8.760525703430176]",0.5652687668800354,0.5996436357498169,0.0,0.579383909702301,0.5955573320388794,0.6056058406829834,0.6337507367134094
Hindi_Q018,मेपेरिडाइन हाइड्रोक्लोराइड का संरचनात्मक सूत्र क्या है?,1,0.2,6,5,5,3,2,"['DESCRIPTION: DESCRIPTION Mepivacaine hydrochloride is 2-Piperidinecarboxamide, N-(2,6-dimethylphenyl)-1-methyl-, monohydrochloride and has the following structural formula: The molecular formula is C 15 H 22 N 2 O HCl. It is a white, crystalline odorless powder, soluble in water, but very resistant ']","['. In vitro findings suggest that CYP2B6 is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 enzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glycine conjugate of meta-chlo', '. In vitro findings suggest that cytochrome P450IIB6 (CYP2B6) is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 isoenzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glyci', '. It has the following structural formula: Codeine phosphate (7,8-Didehydro-4,5α-epoxy-3-methoxy-17-methylmorphinan-6α-ol phosphate (1:1)(salt) hemihydrate) is an opioid agonist. It has the following structural formula: Chemical structure of Butalbital Chemical structure of Acetaminophen Chemical st']","['. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro- 2H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its empirical formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[7.0938215255737305, 7.102802753448486, 7.102802753448486, 7.962122440338135, 8.342734336853027]","[5.187997817993164, 7.257017135620117, 7.257017135620117, 7.257017135620117, 7.345307350158691]",0.6643057346343995,0.5984088897705078,0.614267110824585,0.6766949494679769,0.5912169218063354,0.6897374391555786,0.614267110824585
Hindi_Q019,स्थानीय एनेस्थेटिक्स की क्रिया में प्लाज्मा प्रोटीन की क्या भूमिका होती है?,1,0.2,6,5,5,2,3,"['. In vitro , etoposide is highly protein bound (97%) to human plasma proteins. An inverse relationship between plasma albumin levels and etoposide renal clearance is found in children. In a study determining the effect of other therapeutic agents on the in vitro binding of carbon-14 labeled etoposid']","['. In vitro findings suggest that CYP2B6 is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 enzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glycine conjugate of meta-chlo', '. chemical structure Mechanism of Action The mechanism of action of captopril tablets have not yet been fully elucidated. Its beneficial effects in hypertension and heart failure appear to result primarily from suppression of the renin-angiotensin-aldosterone system. However, there is no consistent ']","['. Fetal/maternal ratios of local anesthetics appear to be inversely related to the degree of plasma protein binding, because only the free, unbound drug is available for placental transfer. Mepivacaine is approximately 75% bound to plasma proteins. The extent of placental transfer is also determined', '. It has been shown that hydroxylation and N-demethylation, which are detoxification reactions, play important roles in the metabolism of the anesthetic. Three metabolites of mepivacaine have been identified from human adults: two phenols, which are excreted almost exclusively as their glucuronide c', '. Distribution In vitro tests show that bupropion is 84% bound to human plasma proteins at concentrations up to 200 mcg/mL. The extent of protein binding of the hydroxybupropion metabolite is similar to that for bupropion, whereas the extent of protein binding of the threohydrobupropion metabolite i']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[8.238529205322266, 8.301819801330566, 8.301819801330566, 8.594583511352539, 8.594583511352539]","[13.62766170501709, 14.490946769714355, 14.684800148010254, 14.684800148010254, 14.743070602416992]",0.4658683180809021,0.48086079955101013,0.5103305578231812,0.45475275814533234,0.4540916979312897,0.5103305578231812,0.5316983461380005
Hindi_Q020,कौन सी मेपिवाकेन हाइड्रोक्लोराइड की सांद्रता पूर्ण संवेदी और मोटर ब्लॉक प्रदान करती है?,0,0.0,8,5,5,3,5,[],"['. In vitro findings suggest that cytochrome P450IIB6 (CYP2B6) is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 isoenzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glyci', '. N-monodesmethyl-rizatriptan, a metabolite with activity similar to that of parent compound at the 5-HT 1B/1D receptor, is formed to a minor degree. Plasma concentrations of N-monodesmethyl-rizatriptan are approximately 14% of those of parent compound, and it is eliminated at a similar rate. Other ', '. In vitro findings suggest that CYP2B6 is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 enzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glycine conjugate of meta-chlo']","['DESCRIPTION: DESCRIPTION Mepivacaine hydrochloride is 2-Piperidinecarboxamide, N-(2,6-dimethylphenyl)-1-methyl-, monohydrochloride and has the following structural formula: The molecular formula is C 15 H 22 N 2 O HCl. It is a white, crystalline odorless powder, soluble in water, but very resistant ', '. The 1.5% solution will provide extensive and often complete motor block and the 2% concentration of mepivacaine hydrochloride will produce complete sensory and motor block of any nerve group. The duration of anesthesia also varies depending upon the technique and type of block, the concentration, ', 'DESCRIPTION: DESCRIPTION Meperidine Hydrochloride Injection, USP is a sterile solution for intramuscular, subcutaneous or slow intravenous use as a narcotic analgesic. Each mL of the DOSETTE vial contains meperidine hydrochloride, either 25 mg, 50 mg, 75 mg or 100 mg in Water for Injection. Buffered', '. It has been shown that hydroxylation and N-demethylation, which are detoxification reactions, play important roles in the metabolism of the anesthetic. Three metabolites of mepivacaine have been identified from human adults: two phenols, which are excreted almost exclusively as their glucuronide c', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[6.988105297088623, 7.131120204925537, 7.131120204925537, 7.211759567260742, 7.211759567260742]","[8.885875701904297, 9.03066349029541, 9.35616683959961, 9.978048324584961, 10.317691802978516]",0.5650012254714966,0.5116882801055909,0.0,0.5625398755073547,0.5116882801055909,0.5698885917663574,0.5746657252311707
Hindi_Q021,मेपिवाकेन द्वारा प्रदान की गई एनेस्थीसिया आमतौर पर सर्जरी के लिए कितनी देर तक पर्याप्त होती है?,1,0.2,6,5,5,2,3,"['. The 1.5% solution will provide extensive and often complete motor block and the 2% concentration of mepivacaine hydrochloride will produce complete sensory and motor block of any nerve group. The duration of anesthesia also varies depending upon the technique and type of block, the concentration, ']","['. Treatment should begin with the intravenous administration of 5 mg atenolol over 5 minutes followed by another 5 mg intravenous injection 10 minutes later. Atenolol injection should be administered under carefully controlled conditions including monitoring of blood pressure, heart rate, and electr', '. Captopril tablets should generally be used in conjunction with a diuretic and digitalis. Captopril tablets therapy must be initiated under very close medical supervision. Left Ventricular Dysfunction After Myocardial Infarction The recommended dose for long-term use in patients following a myocard']","['CLINICAL PHARMACOLOGY: 1.2 CLINICAL PHARMACOLOGY Mechanism of action: Lidocaine stabilizes the neuronal membrane by inhibiting the ionic fluxes required for the initiation and conduction of impulses, thereby effecting local anesthetic action. Onset and duration of anesthesia: The onset of action is ', '. For Support of Anesthesia Repeated slow intravenous injections of fractional doses (e.g., 10 mg/mL) or by a continuous intravenous infusion of a more dilute solution (e.g., 1 mg/mL) should be used. The dose should be titrated to the needs of the patient and will depend on the premedication and typ', '. A dilute concentration of epinephrine (1:200,000 or 5 μ g/mL) usually reduces the rate of absorption and plasma concentration of mepivacaine, however, it has been reported that vasoconstrictors do not significantly prolong anesthesia with mepivacaine. Onset of anesthesia with mepivacaine is rapid,']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[8.480901718139648, 9.079986572265625, 9.079986572265625, 9.393078804016113, 9.393078804016113]","[8.818016052246094, 11.284010887145996, 12.139498710632324, 12.139498710632324, 12.839787483215332]",0.5366040349006653,0.5182931900024415,0.5597122311592102,0.530826985836029,0.4825153748194377,0.587675929069519,0.5842075943946838
Hindi_Q022,मेपेरिडाइन हाइड्रोक्लोराइड इंजेक्शन का पीएच रेंज क्या है?,0,0.0,5,5,5,2,3,[],"['. N-monodesmethyl-rizatriptan, a metabolite with activity similar to that of parent compound at the 5-HT 1B/1D receptor, is formed to a minor degree. Plasma concentrations of N-monodesmethyl-rizatriptan are approximately 14% of those of parent compound, and it is eliminated at a similar rate. Other ', '. Protein binding was greater than 99.5%. Metabolism Glimepiride is completely metabolized by oxidative biotransformation after either an intravenous or oral dose. The major metabolites are the cyclohexyl hydroxy methyl derivative (M1) and the carboxyl derivative (M2). Cytochrome P450 2C9 is involve']","['DESCRIPTION: DESCRIPTION Meperidine Hydrochloride Injection, USP is a sterile solution for intramuscular, subcutaneous or slow intravenous use as a narcotic analgesic. Each mL of the DOSETTE vial contains meperidine hydrochloride, either 25 mg, 50 mg, 75 mg or 100 mg in Water for Injection. Buffered', 'DESCRIPTION: 1.1 DESCRIPTION 4% Lidocaine Hydrochloride Injection, USP is a sterile, nonpyrogenic solution containing lidocaine hydrochloride, anhydrous 40 mg/mL in water for injection. May contain sodium hydroxide and/or hydrochloric acid for pH adjustment. pH 6.5 (5.0 to 7.0). Lidocaine has cardia', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[6.325819969177246, 6.325819969177246, 6.5400261878967285, 6.5400261878967285, 6.5400261878967285]","[8.449749946594238, 8.574878692626953, 8.574878692626953, 8.850611686706543, 8.850611686706543]",0.6811920881271363,0.6125056624412537,0.0,0.681354820728302,0.6225747664769491,0.6821684837341309,0.672920286655426
Hindi_Q023,मेपेरिडाइन हाइड्रोक्लोराइड इंजेक्शन के प्रशासन के रूप क्या हैं?,0,0.0,8,5,5,5,3,[],"['. In vitro findings suggest that cytochrome P450IIB6 (CYP2B6) is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 isoenzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glyci', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Verapamil hydrochloride is a calcium ion influx inhibitor (slow-channel blocker or calcium ion antagonist) that exerts its pharmacologic effects by modulating the influx of ionic calcium across the cell membrane of the arterial smooth muscle as well as in', '. The pharmacological action of allopurinol is generally believed to be mediated by its oxypurinol metabolite. Effect on Hypoxanthine and Xanthine Reutilization of both hypoxanthine and xanthine for nucleotide and nucleic acid synthesis is markedly enhanced when their oxidations are inhibited by all', 'CLINICAL PHARMACOLOGY: CLINICAL PHARMACOLOGY Amitriptyline hydrochloride is an antidepressant with sedative effects. Its mechanism of action in man is not known. It is not a monoamine oxidase inhibitor and it does not act primarily by stimulation of the central nervous system. Amitriptyline inhibits', 'CLINICAL PHARMACOLOGY: 12 CLINICAL PHARMACOLOGY 12.1 Mechanism of Action Atorvastatin is a selective, competitive inhibitor of HMG-CoA reductase, the rate-limiting enzyme that converts 3-hydroxy-3-methylglutaryl-coenzyme A to mevalonate, a precursor of sterols, including cholesterol. Cholesterol and']","['DESCRIPTION: DESCRIPTION Meperidine Hydrochloride Injection, USP is a sterile solution for intramuscular, subcutaneous or slow intravenous use as a narcotic analgesic. Each mL of the DOSETTE vial contains meperidine hydrochloride, either 25 mg, 50 mg, 75 mg or 100 mg in Water for Injection. Buffered', 'DESCRIPTION: 1.1 DESCRIPTION 4% Lidocaine Hydrochloride Injection, USP is a sterile, nonpyrogenic solution containing lidocaine hydrochloride, anhydrous 40 mg/mL in water for injection. May contain sodium hydroxide and/or hydrochloric acid for pH adjustment. pH 6.5 (5.0 to 7.0). Lidocaine has cardia', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[7.135052680969238, 7.188068389892578, 7.261373519897461, 7.3003010749816895, 7.336267471313477]","[7.211794853210449, 7.440672874450684, 7.440672874450684, 8.793916702270508, 8.793916702270508]",0.6273929834365845,0.5850943803787232,0.0,0.6273929834365845,0.5997081597646078,0.6359840631484985,0.6727770566940308
Hindi_Q024,मेपेरिडाइन हाइड्रोक्लोराइड का गलनांक क्या है?,0,0.0,6,5,5,3,3,[],"['. Levonorgestrel and its phase I metabolites are excreted primarily as glucuronide conjugates. Metabolic clearance rates may differ among individuals by several-fold, and this may account in part for the wide variation observed in levonorgestrel concentrations among users. First-pass metabolism of E', '. In vitro findings suggest that cytochrome P450IIB6 (CYP2B6) is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 isoenzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glyci', '. In vitro findings suggest that CYP2B6 is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 enzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glycine conjugate of meta-chlo']","['. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro- 2H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its empirical formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc', 'DESCRIPTION: DESCRIPTION Mepivacaine hydrochloride is 2-Piperidinecarboxamide, N-(2,6-dimethylphenyl)-1-methyl-, monohydrochloride and has the following structural formula: The molecular formula is C 15 H 22 N 2 O HCl. It is a white, crystalline odorless powder, soluble in water, but very resistant ', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[7.139185905456543, 7.139185905456543, 7.668956756591797, 7.78061580657959, 7.78061580657959]","[9.712696075439453, 11.676558494567871, 12.317031860351562, 12.317031860351562, 12.317031860351562]",0.6079938173294067,0.617191731929779,0.0,0.605806032816569,0.6198782722155253,0.6196284890174866,0.6341444253921509
Hindi_Q025,मेपेरिडाइन हाइड्रोक्लोराइड की रासायनिक संरचना क्या है?,1,0.2,6,5,5,3,2,"['DESCRIPTION: DESCRIPTION Mepivacaine hydrochloride is 2-Piperidinecarboxamide, N-(2,6-dimethylphenyl)-1-methyl-, monohydrochloride and has the following structural formula: The molecular formula is C 15 H 22 N 2 O HCl. It is a white, crystalline odorless powder, soluble in water, but very resistant ']","['. In vitro findings suggest that cytochrome P450IIB6 (CYP2B6) is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 isoenzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glyci', '. In vitro findings suggest that CYP2B6 is the principal isoenzyme involved in the formation of hydroxybupropion, while cytochrome P450 enzymes are not involved in the formation of threohydrobupropion. Oxidation of the bupropion side chain results in the formation of a glycine conjugate of meta-chlo', '. It has the following structural formula: Codeine phosphate (7,8-Didehydro-4,5α-epoxy-3-methoxy-17-methylmorphinan-6α-ol phosphate (1:1)(salt) hemihydrate) is an opioid agonist. It has the following structural formula: Chemical structure of Butalbital Chemical structure of Acetaminophen Chemical st']","['. Hydrochlorothiazide is chemically described as 6-chloro-3,4-dihydro- 2H -1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Hydrochlorothiazide is a thiazide diuretic. Its empirical formula is C 7 H 8 ClN 3 O 4 S 2 , its molecular weight is 297.73, and its structural formula is Valsartan and hydroc', '. Mepivacaine hydrochloride is related chemically and pharmacologically to the amide-type local anesthetics. It contains an amide linkage between the aromatic nucleus and the amino group. Composition of Available Solutions In Water For Injection 1% Single Dose 30 mL Vial mg/mL 1% Multiple Dose 50 mL']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","['FDA', 'FDA', 'FDA', 'FDA', 'FDA']","[6.546810150146484, 6.956930160522461, 7.383105754852295, 7.383105754852295, 7.444036483764648]","[5.4389872550964355, 7.351337432861328, 7.351337432861328, 7.351337432861328, 7.463699817657471]",0.6813430070877076,0.6622312188148498,0.6628149747848511,0.6943639119466146,0.6530773341655731,0.7524105310440063,0.671093225479126
